Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_326.jpg;0;1;0;0.1177017;99.68636;85.61305;0.5492228;55.81173;-0.0005413173
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_393.jpg;0;1;0;0.1958391;99.69512;85.62607;0.7920469;55.71747;-0.0001665418
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_460.jpg;0;1;0;0.2407775;99.70982;85.64763;1.142037;55.75674;-0.0009728814
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_526.jpg;0;1;0;0.2722272;99.72195;85.66519;1.332146;55.84064;-0.002902041
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_593.jpg;0;1;0;0.3527647;99.73325;85.68147;1.246646;55.78836;-0.0005732045
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_661.jpg;0;1;0;0.4116666;99.75105;85.70753;1.103271;55.75011;0.0008460331
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_728.jpg;0;1;0;0.4652821;99.7671;85.73093;1.074316;55.81052;-0.001659467
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_793.jpg;0;1;0;0.5233223;99.78529;85.75757;1.103103;55.84986;-8.517971E-05
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_861.jpg;0;1;0;0.5815683;99.81262;85.79764;1.202065;55.79526;0.0005581173
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_927.jpg;0;1;0;0.6166423;99.83443;85.82951;1.238955;55.80818;-0.002450316
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_15_993.jpg;0;1;0;0.6841426;99.85763;85.86351;1.229648;55.82638;-0.001222085
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_060.jpg;0;1;0;0.7395138;99.89086;85.91206;1.185432;55.92854;-0.0005771944
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_127.jpg;0;1;0;0.7974304;99.91853;85.95253;1.206515;55.91998;-0.0009377046
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_194.jpg;0;1;0;0.8575923;99.94773;85.99534;1.220858;55.91791;-0.00098297
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_261.jpg;0;1;0;0.910194;99.9892;86.05614;1.225713;55.86462;-0.0009637307
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_328.jpg;-2.009711;1;0;0.9612019;100.0225;86.10426;1.218447;55.77305;-0.0001788793
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_394.jpg;-6.013083;1;0;1.014338;100.0584;86.15372;1.21118;55.45319;0.00152019
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_461.jpg;-10.03201;1;0;1.064104;100.111;86.22133;1.2087;54.52742;-0.003675193
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_528.jpg;-14.01618;1;0;1.110211;100.1549;86.27272;1.212921;53.54906;359.9671
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_594.jpg;-12.99239;1;0;1.166178;100.2016;86.32502;1.203733;52.3825;359.9553
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_661.jpg;-9.000778;1;0;1.221841;100.2669;86.39845;1.206976;51.20966;359.9913
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_728.jpg;-13.05079;1;0;1.263294;100.3198;86.45456;1.22344;50.21051;-0.005018504
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_794.jpg;-9.085321;1;0;1.325324;100.375;86.51195;1.225821;49.22112;0.004425081
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_862.jpg;-5.091305;1;0;1.373713;100.4516;86.59207;1.242114;48.31713;0.003003694
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_928.jpg;-1.090751;1;0;1.420862;100.5106;86.6552;1.249759;48.02593;0.000856939
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_16_994.jpg;0;1;0;1.485109;100.5707;86.72102;1.251874;47.96413;-0.0006928159
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_062.jpg;0;1;0;1.531915;100.6536;86.81222;1.255942;47.94244;-0.0009791667
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_128.jpg;0;1;0;1.577437;100.718;86.88304;1.260656;47.9298;-0.0009807163
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_195.jpg;0;1;0;1.639243;100.7843;86.95586;1.263143;47.9197;-0.0009932867
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_262.jpg;0;1;0;1.685334;100.8755;87.05617;1.267866;47.90532;-0.0009977453
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_328.jpg;0;1;0;1.732055;100.9462;87.13377;1.273398;47.89405;-0.001034923
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_395.jpg;0;1;0;1.793141;101.0188;87.21341;1.278418;47.88269;-0.001060971
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_462.jpg;0;1;0;1.838656;101.1183;87.32265;1.282669;47.86864;-0.001071541
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_529.jpg;0;1;0;1.884016;101.1952;87.40693;1.287089;47.85751;-0.00108913
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_595.jpg;0;1;0;1.943637;101.2739;87.49319;1.291386;47.84641;-0.001105944
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_662.jpg;0;1;0;1.988672;101.3817;87.6113;1.297085;47.83105;-0.001144323
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_729.jpg;0;1;0;2.034098;101.4647;87.70217;1.301391;47.82041;-0.001156574
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_795.jpg;0;1;0;2.093099;101.5495;87.79498;1.302946;47.80936;-0.001163594
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_862.jpg;0;1;0;2.138173;101.6654;87.9218;1.308223;47.79532;-0.001204615
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_928.jpg;0;1;0;2.182585;101.7545;88.01919;1.312243;47.78275;-0.001219482
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_17_994.jpg;0;1;0;2.240676;101.8453;88.11848;1.314095;47.77209;-0.001223593
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_062.jpg;0;1;0;2.285271;101.9692;88.25394;1.320731;47.75639;-0.001273021
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_129.jpg;0;1;0;2.328411;102.0642;88.35768;1.319958;47.74512;-0.001251617
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_196.jpg;0;1;0;2.38717;102.1611;88.46341;1.324203;47.7333;-0.001288155
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_263.jpg;0;1;0;2.430486;102.293;88.60732;1.330166;47.71961;-0.001313912
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_329.jpg;0;1;0;2.473978;102.394;88.71741;1.330307;47.70648;-0.001300514
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_395.jpg;0;1;0;2.531309;102.4967;88.82943;1.333165;47.69464;-0.001312766
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_462.jpg;0;1;0;2.574146;102.6365;88.98174;1.339727;47.67917;-0.001351946
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_530.jpg;0;1;0;2.61686;102.7434;89.09814;1.345177;47.66773;-0.001380559
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_596.jpg;-1.498271;1;0;2.673628;102.8521;89.21629;1.349642;47.62769;-0.001320194
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_663.jpg;-4.501348;1;0;2.715899;103.0016;89.37465;1.340343;47.11666;0.0003419232
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_730.jpg;-7.518286;1;0;2.756988;103.1179;89.49318;1.326934;46.30241;-0.001378414
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_796.jpg;-10.49692;1;0;2.809599;103.2388;89.6101;1.303007;45.09906;359.9458
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_863.jpg;-13.51355;1;0;2.84641;103.4072;89.76108;1.180581;42.83878;359.8177
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_930.jpg;-15;1;0;2.883081;103.5392;89.86915;1.001111;40.75183;359.6728
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_18_996.jpg;-15;1;0;2.933117;103.6764;89.97295;0.7795346;38.58549;359.4747
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_063.jpg;-15;1;0;2.969585;103.8664;90.10467;0.4093517;35.66999;359.1709
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_130.jpg;-15;1;0;3.005871;104.0145;90.19807;0.09828351;33.49694;358.9059
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_197.jpg;-15;1;0;3.051355;104.1676;90.28904;359.8621;31.44942;358.7038
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_263.jpg;-15;1;0;3.070975;104.3831;90.40958;359.9669;28.96934;358.6849
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_329.jpg;-15;1;0;3.11104;104.55;90.4946;0.03750207;26.86019;358.8102
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_395.jpg;-15;1;0;3.157521;104.7216;90.57133;0.01128401;24.59398;358.9199
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_463.jpg;-15;1;0;3.192542;104.96;90.66153;0.01386203;21.61633;358.8687
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_530.jpg;-15;1;0;3.227848;105.1434;90.72326;0.008698513;19.42236;358.8376
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_597.jpg;-11.9999;1;0;3.274836;105.3306;90.78059;0.01093188;17.37568;358.8697
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_664.jpg;-8.997045;1;0;3.314336;105.5864;90.84946;0.01239642;15.15376;358.9077
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_730.jpg;-5.986952;1;0;3.366884;105.7826;90.89701;0.02648774;13.8912;358.9249
